,application_id,candidate_titles,cos_sim_score,filtered_candidate_briefs,percentiles,candidate_country,id,status,application_stage,job_id
1127,1014491,"['Finance Intern', 'Research & Financial Analyst', 'Data Analyst Intern', 'Lead Analyst: AfriCo.io', 'NewSpace Analyst', 'Investment Research & Portfilo Value Add Fellow', 'VC Analyst', 'Gender Lens Fellow']",0.314726471900939,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Admin Assistant'}",REJECT_50_TO_70,KE,1014491,CLOSED,SCREENING,1000140.0
1128,1017908,"['Software Engineer', 'Team Lead & Senior Software Engineer', 'Product Design Manager', 'Software Development Manager', 'Director of Success', 'Operations and Delivery Consultant', 'Director of Delivery', 'Chief Technology Officer', 'Technology, Customer Success and Service Delivery Consultant']",0.450447499752044,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Office Assistant, PA and Interviwer'}",REJECT_50_TO_70,KE,1017908,ACTIVE,SCREENING,1000167.0
1129,1014681,"['Office Administrator', 'Short term intern /volunteer ', 'Group retail Assistant', 'Sales And Marketing Associate', 'Retail and marketing assistant ', 'Marketing Manager', 'Sales And Marketing Associate', 'Managing Director', 'Social Media Manager / virtual Assistant', 'Brand Executive', 'Marketing Executive']",0.196686506271362,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'cse'}",REJECT_20_TO_50,KE,1014681,CLOSED,SCREENING,1000107.0
1130,1021354,['compensation benefits officer'],0.282660633325576,"{'data': {'extra': None, 'state': 'Gauteng', 'country': 'ZA'}, 'most_recent_title': 'Human Resources Assistant'}",REJECT_BOTTOM_20,ZA,1021354,CLOSED,SCREENING,1000186.0
1131,1018469,"['Declaration clerk', 'import/export officer-operations', 'Import/export shipping officer', 'Clearing &forwarding officer', 'Import&export I/C', 'Senior officer-Logistics & Transport']",0.204458996653556,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Regional Sales Manager'}",REJECT_50_TO_70,US,1018469,ACTIVE,SHORTLISTED,1000163.0
1132,1021358,"['Finance Manager', 'Chief Accountant', 'Financial Controller', 'Chief Accountant', 'Finance Manager', 'Investment Officer', 'Investment Portfolio Manager', 'Chief Operating Officer', 'Director of Underwriting', 'General Manager']",0.434281677007675,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Customer Service Executive'}",ACCEPT_70_TO_100,KE,1021358,ACTIVE,CONTACTED,1000180.0
1133,1021359,"['HR Intern', 'HR and Operations Assistant', 'HR Business Partner', 'Human Resources Account Manager', 'Human Resource Business Partner']",0.6475843191146851,"{'data': {'extra': None, 'state': 'gauteng', 'country': 'ZA'}, 'most_recent_title': 'office manager'}",ACCEPT_70_TO_100,ZA,1021359,ACTIVE,CONTACTED,1000186.0
1134,1021363,"['Accounts Assistant', 'Accountant', 'Group Senior Internal Auditor']",0.217375978827476,"{'data': {'extra': None, 'state': 'Eastern Cape', 'country': 'ZA'}, 'most_recent_title': 'Statistics 101 Tutor'}",REJECT_20_TO_50,ZA,1021363,CLOSED,SCREENING,1000180.0
1135,1021374,"['Senior Sales Executive', 'Senior Sales Executive', 'Dealer Manager', 'Senior Sales Executive', 'Sales Manager', 'Sales manager', 'Sales Specialist']",0.446843534708023,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'ACCOUNTANT'}",ACCEPT_70_TO_100,KE,1021374,ACTIVE,CONTACTED,1000187.0
1136,1021381,"['Presenter', 'Client service Executive', 'Senior Account Executive', 'Account Manager', 'Account Director', 'Associate Consultant', 'Director Of Communications', 'Senior Consultant']",0.172805443406105,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Fixed Network Engineer'}",REJECT_BOTTOM_20,KE,1021381,CLOSED,SCREENING,1000102.0
1137,1021022,"['Management Intern', 'Analyst', 'Credit Manager', 'Investment Executive', 'Executive Partner']",0.161567598581314,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Accounting Intern'}",REJECT_20_TO_50,KE,1021022,CLOSED,SCREENING,1000151.0
1138,1021251,"['Programmer and Web Developer', 'IT Administrator and Web Developer', 'Head, Software Development']",0.264657378196716,"{'data': {'extra': None, 'state': 'Kiambu', 'country': 'KE'}, 'most_recent_title': 'Accounting Assistant (Vocational Employment)'}",REJECT_BOTTOM_20,KE,1021251,CLOSED,SCREENING,1000184.0
1139,1021114,"['Founder', 'Intel Student Partner', 'Software Engineer', 'Software Engineer', 'Software Engineer', 'Software Engineer', 'Software Engineering Manager']",0.295905888080596,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Finance Accounting Intern'}",REJECT_20_TO_50,KE,1021114,ACTIVE,SHORTLISTED,1000184.0
1140,1021377,"['Human Resource Assistant', 'Human Resource Administrator', 'Human Resource Officer', 'Assistant Human Resources Manager', 'HR & Recruitment Coordinator', 'Human Resource and Talent Manager', 'Human Resource Manager', 'Human Resource Manager']",0.6089622974395751,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'DevOps Engineer'}",ACCEPT_70_TO_100,KE,1021377,ACTIVE,SCREENING,1000186.0
1141,1017576,"['Frontend Engineer', 'Software Engineer', 'Software Engineer', 'Software Engineer']",0.386278390884399,"{'data': {'extra': None, 'state': None, 'country': 'UA'}, 'most_recent_title': 'Programmer and Web Developer'}",REJECT_20_TO_50,UA,1017576,CLOSED,SHORTLISTED,1000167.0
1142,1017571,"['Quality Assurance Engineer', 'Video Editor']",0.359447687864303,"{'data': {'extra': None, 'state': None, 'country': 'ke'}, 'most_recent_title': 'Research Assistant'}",REJECT_20_TO_50,ke,1017571,ACTIVE,INTERVIEWING,1000167.0
1143,1021378,"['Senior Accountant', 'Financial Accountant', 'Acting Head Of Finance', 'Financial Controller', 'Finance Manager']",0.320887744426727,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Sales Specialist'}",ACCEPT_70_TO_100,KE,1021378,CLOSED,SCREENING,1000180.0
1144,1021406,"['founder', 'founder and chairman']",0.18948358297348,"{'data': {'extra': None, 'state': 'Kerala', 'country': 'IN'}, 'most_recent_title': 'Financial Analyst'}",REJECT_BOTTOM_20,IN,1021406,ACTIVE,CONTACTED,1000187.0
1145,1021417,"['Auditor/ Accountant', 'Senior Auditor']",0.434007585048675,"{'data': {'extra': None, 'state': 'Tamil Nadu', 'country': 'IN'}, 'most_recent_title': 'Technical Executive'}",REJECT_50_TO_70,IN,1021417,ACTIVE,CONTACTED,1000189.0
1146,1021422,"['Operations Analyst Intern', 'Associate Consultant', 'Technology Advisory - Financial Services', 'Chief Of Staff To The Chairman']",0.421379595994949,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Procurement Buyer'}",ACCEPT_70_TO_100,KE,1021422,CLOSED,SHORTLISTED,1000161.0
1147,1021429,"['Management Trainee', 'Human Resources Officer', 'Administration/Human Resources Manager', 'Human Resources Manager/ Administration', 'Head Human Resource / Admin']",0.601719975471496,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Digital Media Manager'}",REJECT_50_TO_70,NG,1021429,CLOSED,SCREENING,1000186.0
1148,1021438,"['Financial / Credit Analyst', 'Head of Financial & Management Control and Compliance', 'Senior Financial Advisor', 'Senior Financial Advisor', 'Senior Financial Advisor', 'Investment Officer / Project Manager', 'Business Development Consultant West Africa', 'Non Executive Board Member', 'Chief Investment Officer']",0.285949289798736,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': 'Management Trainee'}",REJECT_50_TO_70,NG,1021438,ACTIVE,CONTACTED,1000170.0
1149,1021489,"['Human Resource Payroll Officer', 'Human Resource Officer', 'Human Resource and Administration Manager']",0.558213472366333,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'System Developer'}",REJECT_20_TO_50,KE,1021489,CLOSED,SCREENING,1000186.0
1150,1017599,"['Certified Android Developer, Android Development, Graduated', 'Innovegypt , Intern', 'Microsoft student partner Representative (MSPR)', 'Accelerator program , Intern', 'Innovation Student Ambassador', 'Lady Of HR House', 'Junior Java Developer', 'Mid Senior Java Backend developer ', 'Senior Software Engineer']",0.448502838611602,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Account Officer/Credit Analyst'}",REJECT_50_TO_70,NG,1017599,CLOSED,SHORTLISTED,1000167.0
1151,1021207,"['software and web developer', '.net developer', 'software implementation and support consultant', 'software developer', 'software developer']",0.469879984855651,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Finance Analyst'}",ACCEPT_70_TO_100,NG,1021207,ACTIVE,SHORTLISTED,1000094.0
1152,1021400,"['Peer Educator', 'Project Manager', 'Head of Sales', 'Regional Head: Africa and India', 'Economist', 'Regional Partnerships Manager: West and Central Africa']",0.177194818854331,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'technical engineer'}",REJECT_BOTTOM_20,KE,1021400,ACTIVE,CONTACTED,1000187.0
1153,1021402,"['Senior Accountant', 'Account Executive', 'Chief Executive Officer & Founder', 'Director Of Operations And Business Development', 'Head Of Recruitment', 'Managing Director', 'Business Development Manager']",0.290552854537963,"{'data': {'extra': None, 'state': 'Karnataka', 'country': 'IN'}, 'most_recent_title': 'Senior Research Analyst'}",REJECT_20_TO_50,IN,1021402,CLOSED,SCREENING,1000187.0
1154,1021031,"['Bank Teller', 'CASH OFFICER', 'HEAD SERVICE SUPPORT/ ASSET CUSTODIAN', 'OPERATIONS IN CHARGE', 'Special Project Manager']",0.227699384093284,"{'data': {'extra': None, 'state': 'Nairobi County', 'country': 'KE'}, 'most_recent_title': 'Owner'}",REJECT_20_TO_50,KE,1021031,CLOSED,SCREENING,1000161.0
1155,1021409,"['Assistant Accountant', 'Senior Accountant', 'Accountant']",0.444226205348968,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'News Editor'}",REJECT_50_TO_70,KE,1021409,ACTIVE,CONTACTED,1000189.0
1156,1021412,"['Account Manager', 'Fleet Sales Executive', 'Senior Sales Executive', 'Used Car Sales Executive', 'Care Assistant']",0.344474494457244,"{'data': {'extra': None, 'state': 'Johannesburg Area', 'country': 'ZA'}, 'most_recent_title': 'Site Administrato/Payroll Assistant'}",REJECT_50_TO_70,ZA,1021412,CLOSED,SCREENING,1000187.0
1157,1021428,"['Medical Laboratory Technician (Trainee)', 'NYSC Youth Corp', 'Regulatory Affairs Executive', 'CORPORATE AFFAIRS AND COMMUNICATION MANAGER', 'Corporate Communications Manager']",0.201073870062828,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Legal Attachee'}",REJECT_20_TO_50,US,1021428,ACTIVE,CONTACTED,1000102.0
1158,1015651,"['HR Assistant', 'Regional Adviser', 'Adviser (FI & FXCCT)', 'HR Executive', 'AVP, Change Team', 'Project Manager', 'Talent Manager - Africa', 'Founder and Director', 'Senior Talent Consultant', 'Talent Acquisition Director']",0.597766160964965,"{'data': {'extra': None, 'state': 'Gauteng', 'country': 'ZA'}, 'most_recent_title': 'Senior Accountant'}",ACCEPT_70_TO_100,ZA,1015651,CLOSED,REFERRED,1000159.0
1159,1021385,"['Editorial Assistant (NYSC)', 'Corp Members Media Head', 'Editorial Officer', 'Interim Corporate Communications Officer', 'Public Relations Executive', 'Lead Strategist', 'Interim Head of Communications', 'Communications Manager']",0.399092823266983,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Project Coordinator'}",ACCEPT_70_TO_100,NG,1021385,ACTIVE,CONTACTED,1000102.0
1160,1021390,"['Sales And Service Specialist', 'Head Of Sales', 'Head of Data Business', 'Senior Client Manager', 'Business Development Manager']",0.42631921172142,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Student Job (Accommodation-  Hospitality)'}",ACCEPT_70_TO_100,NG,1021390,CLOSED,SCREENING,1000187.0
1161,1021396,"['Client Relations Specialist', 'Senior Sales Consultant', 'Business Development Representative']",0.33725020289421,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Consultant'}",REJECT_50_TO_70,US,1021396,ACTIVE,CONTACTED,1000187.0
1162,1021126,"['Management Trainee', 'Business Performance and Project Manager', 'Container Sales Manager East & Horn of Africa', 'Founder and Director', 'Program Manager']",0.318295270204544,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'HR & Logistic Assistant'}",REJECT_50_TO_70,KE,1021126,CLOSED,SCREENING,1000168.0
1163,1021401,"['Account Manager (Audit software) CA market and Government Key Accounts', 'Business Development Manager', 'Business Solutions Specialist', 'Business Development Manager', 'Business Development Executive']",0.267557680606842,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'direct sales representative'}",REJECT_20_TO_50,KE,1021401,ACTIVE,CONTACTED,1000187.0
1164,1021130,"['Internship', 'Accounts payable and Receivable accountant', 'Management Accountant', 'Associate Finance Manager', 'Senior Finance Manager ESA (East and Southern Africa) Cluster']",0.245231494307518,"{'data': {'extra': None, 'state': None, 'country': 'ke'}, 'most_recent_title': 'Senior Sales Executive'}",REJECT_20_TO_50,ke,1021130,CLOSED,SCREENING,1000180.0
1165,1021408,"['Student Internship', 'Economic Planning Unit Intern', 'Internal Auditor']",0.18703493475914,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'human resourses assitant'}",REJECT_20_TO_50,KE,1021408,CLOSED,SCREENING,1000021.0
1166,1021414,"['Volunteer Staff', 'Finance Associate', 'Investment & Fund Accountant ', 'Accountant', 'Accounts Receivable Accountant', 'Account Receivables & Reporting Accountant -Lipa Later Group & Sky Garden']",0.409361362457275,"{'data': {'extra': None, 'state': 'beijing', 'country': 'CN'}, 'most_recent_title': 'å äº æ é ³å º | è ä æ æ'}",REJECT_20_TO_50,CN,1021414,ACTIVE,SHORTLISTED,1000189.0
1167,1021416,"['Assistant Accountant', 'Assistant Accountant', 'Credit Analyst']",0.441117167472839,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'ACCOUNTANT and PERSONAL ASSISTANT TO EXECUTIVE CHAIRMAN'}",REJECT_50_TO_70,KE,1021416,CLOSED,SCREENING,1000189.0
1168,1021392,"['Research Assistant', 'Graduate Intern', 'Product Experience Analyst', 'Product Experience Analyst', 'Product Manager', 'Executive Assistant', 'Biobank Scientist']",0.172730013728141,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Web Developer'}",REJECT_20_TO_50,KE,1021392,ACTIVE,SHORTLISTED,1000142.0
1169,1021395,"['Market Development Manager', 'EveryOne Campaign Coordinator', 'Marketing Manager', 'Business Development Consultant', 'Country Manager - Zimbabwe ', 'Regional Manager Southern Africa', 'Regional Manager - East & Southern Africa', 'Regional Director', 'Growth marketing & Business Development Consultant', 'Business Development - Growth & Partnerships', 'Managing Consultant']",0.27359989285469,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'software developer'}",REJECT_20_TO_50,KE,1021395,ACTIVE,CONTACTED,1000187.0
1170,1021393,"['Internship Trainee', 'Senior Account Executive Assistant', 'Financial Reconciliation Specialist', 'Group Accountant', 'Company Accountant', 'Finance Accounting Manager', 'Accountant', 'Finance Business Partner']",0.332622081041336,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Accountant'}",REJECT_20_TO_50,KE,1021393,CLOSED,SCREENING,1000079.0
1171,1021403,"['Regional Sales Manager', 'Key Account Manager-Kenya', 'Sales Manager, Consumer Sales - Modern & General Retail (East Africa)', 'National Sales & Marketing Manager', 'Head of Retail Operations-Africa (Anglo & Francophone countries)', 'Head of Sales, Operations & Distribution -Home Broadband at Airtel Kenya', 'Council Member', 'Business Consultant', 'Country Head of Sales,Business Development, Operations & Marketing-Kenya']",0.378498613834381,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Community Development Officer'}",REJECT_50_TO_70,KE,1021403,CLOSED,SCREENING,1000187.0
1172,1021404,"['Assistant Accountant', 'Ass. Executive Finance (Inventory Management) ', 'Senior Executive - Finance (Management Accounting) ', 'Head of Factory Accounting']",0.484651267528533,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'farm manager'}",REJECT_50_TO_70,US,1021404,ACTIVE,SCREENING,1000181.0
1173,1021413,"['Finance Assistant', 'External Auditor', 'Auditor', 'Accounts Payable Accountant', 'Finance Consultant', 'Senior Accountant', 'Finance Manager']",0.420110195875167,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Founder, Managing Director and Lead Research & MEAL Consultant'}",REJECT_20_TO_50,KE,1021413,ACTIVE,CONTACTED,1000189.0
1174,1021415,"['Finance Intern', 'Executive cost Accountant', 'Cost Accountant & Internal Invetory Auditor']",0.328104078769683,"{'data': {'extra': None, 'state': 'Central Region', 'country': 'MW'}, 'most_recent_title': 'Customer Service Officer'}",ACCEPT_70_TO_100,MW,1021415,CLOSED,SCREENING,1000165.0
1175,1021420,"['Customer Relations Officer', 'Business Development Manager']",0.232353448867797,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Payroll Specialist'}",REJECT_BOTTOM_20,KE,1021420,ACTIVE,CONTACTED,1000187.0
1176,1021394,"['Business Development Specialist', 'Business Development Specialist']",0.239819794893264,"{'data': {'extra': None, 'state': 'gauteng', 'country': 'ZA'}, 'most_recent_title': 'procurement planner'}",REJECT_20_TO_50,ZA,1021394,CLOSED,SCREENING,1000187.0
1177,1021313,"['Auditor', 'Credit Analyst SME Banking', 'Performance & Infrastructure Manager - SME Banking', 'Strategy & Business Effectiveness (Corp & Inv Banking) Manager', 'Country Manager', 'Business Development Consultant', 'Independent Consultant', 'Regional Director East Africa']",0.291137129068374,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Regional Sales Manager'}",REJECT_50_TO_70,NG,1021313,ACTIVE,SHORTLISTED,1000169.0
1178,1021399,"['Pensions Administrator', 'Sales Executive', 'Key Account Manager', 'Key Account Manager', 'Strategic Account Sales Manager', 'Sales and Marketing Director', 'Managing Consultant - Self Employed', 'Key Account Manager - Transaction Payment Solutions', 'Regional Sales Manager - Transaction Payment Solutions', 'Enterprise Account Manager - Africa']",0.255000084638595,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Student'}",REJECT_20_TO_50,KE,1021399,ACTIVE,CONTACTED,1000187.0
1179,1021397,"['Sales Development Manager', 'Lead Generation Manager / Business Development Manager ( EMEA )', 'Sales Development Representative', 'Sales Development Representative Lead', 'Senior Sales Development Lead', 'Service Delivery & Partnerships Manager', 'Business Development Manager ( UK & USA )', 'B2B Strategic Partnerships Manager ( Independent Contractor ) USA & UK', 'Member', 'Member', 'Relationship Manager', 'Sales Development Representative']",0.379693537950515,"{'data': {'extra': None, 'state': None, 'country': 'MA'}, 'most_recent_title': 'Chargé De Clientèle'}",REJECT_50_TO_70,MA,1021397,ACTIVE,SHORTLISTED,1000187.0
1180,1021265,"['Data Analyst', 'Data Manager', 'Senior Data Analyst', 'Head of Data Operations', 'MBA Summer Associate', 'Data Consultant', 'Data Consultant', 'Head of Operations', 'People Operations Consultant']",0.141610264778137,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'INTERN'}",REJECT_BOTTOM_20,KE,1021265,ACTIVE,INTERVIEWING,1000161.0
1181,1021405,"['Sales Business Development Representative', 'Sales Business Development Representative']",0.420804679393768,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'ICT Intern'}",ACCEPT_70_TO_100,KE,1021405,ACTIVE,SHORTLISTED,1000187.0
1182,1021407,"['Human Resource Officer', 'Deputy HR and Admin Manager', 'Human Resource and Administration Manager', 'Head of Human Resources and Administration ', 'Head of HR and Administration -Scope Markets Kenya and Nigeria ']",0.613188862800598,"{'data': {'extra': None, 'state': 'gauteng', 'country': 'ZA'}, 'most_recent_title': 'youth officer'}",ACCEPT_70_TO_100,ZA,1021407,ACTIVE,SCREENING,1000186.0
1183,1021498,"['Financial Planning and Analysis Manager', 'Financial Credit Analyst', 'Commercial Finance Mgr', 'Manager -Finance & Strategy', ' Finance Executive, Board of Directors ', 'Corporate Finance Analyst']",0.5715336799621581,"{'data': {'extra': None, 'state': 'Nairobi County', 'country': 'KE'}, 'most_recent_title': 'Debt Collector'}",ACCEPT_70_TO_100,KE,1021498,CLOSED,SCREENING,1000181.0
1184,1021410,['accountant'],0.243194103240966,"{'data': {'extra': None, 'state': 'Karnataka', 'country': 'IN'}, 'most_recent_title': 'Engineer'}",REJECT_BOTTOM_20,IN,1021410,CLOSED,SCREENING,1000189.0
1185,1021411,"['Customer Service Representative', 'Outside Sales Representative', 'Cashier/ Inside Sales Representative', 'Sales Development Representative', 'Administrator/ Telemarketer']",0.340104043483734,"{'data': {'extra': None, 'state': 'Haryana', 'country': 'IN'}, 'most_recent_title': 'Financial Analyst'}",REJECT_50_TO_70,IN,1021411,CLOSED,SCREENING,1000043.0
1186,1021423,"['human resources', 'human resource manager', 'client relationship manager']",0.468337953090667,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Credit controller'}",REJECT_20_TO_50,KE,1021423,CLOSED,SHORTLISTED,1000186.0
1187,1021424,"['Human Resource Intern', 'Sales Executive', 'Human Resources Assistant', 'Human Resources Assistant', 'Human Resources Assistant']",0.593328237533569,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Risk Management Analyst'}",REJECT_50_TO_70,KE,1021424,ACTIVE,CONTACTED,1000186.0
1188,1021425,"['HR and Administration Manager (Seconded by HRMC)', 'Human Resources Consultant', 'HR Manager', 'Head of HR', 'Founder']",0.6242964863777161,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Intern - Credit Risk Department'}",ACCEPT_70_TO_100,KE,1021425,CLOSED,SCREENING,1000186.0
1189,1021431,"['Account Intern', 'Junior Assistant Accountant ', 'Assistant Financial  Accountant', 'Temporal/Contractual  Accountant', 'Accountant']",0.443113803863525,"{'data': {'extra': None, 'state': None, 'country': 'IN'}, 'most_recent_title': 'Article Assistant'}",REJECT_50_TO_70,IN,1021431,CLOSED,SCREENING,1000189.0
1190,1021433,"['Co-Founder & C.T.O', 'Junior Software Developer, Graphic Designer', 'Founder & Software Developer', 'Full-stack Developer', 'Creative Writer']",0.317938238382339,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'senior finance officer'}",REJECT_20_TO_50,KE,1021433,ACTIVE,SCREENING,1000183.0
1191,1021456,"['Relationship Manager', 'DIRECT SALES EXCECUTIVE', 'Direct Sales Executive', 'Sales Administrator', 'Customer Service Representative']",0.235362321138381,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Web Developer'}",REJECT_20_TO_50,KE,1021456,CLOSED,SCREENING,1000169.0
1192,1017899,['production manager'],0.434681206941604,"{'data': {'extra': None, 'state': 'Nairobi County', 'country': 'KE'}, 'most_recent_title': 'Lead Generator'}",REJECT_20_TO_50,KE,1017899,PAUSED,SHORTLISTED,1000155.0
1193,1021436,"[' IT Support', 'Data Analyst', 'Business Data Analyst Intern', 'Data Analyst', 'Data Scientist', 'Data Engineer']",0.145111054182052,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Project Accountant (OVC) '}",REJECT_BOTTOM_20,KE,1021436,ACTIVE,CONTACTED,1000167.0
1194,1021445,"['channel development manager', 'mitel account manager', 'avaya channel manager', 'distribution channel manager', 'head of channel', 'regional sales director', 'business development- public sector', 'partner business manager- business develeopment', 'channel manager']",0.177591934800148,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'IT Support Specialist'}",REJECT_BOTTOM_20,KE,1021445,ACTIVE,CONTACTED,1000187.0
1195,1021452,"['inventory and receivables accountant', 'sales accountant']",0.145399093627929,"{'data': {'extra': None, 'state': 'Nakuru', 'country': 'KE'}, 'most_recent_title': 'Court Administrator'}",REJECT_BOTTOM_20,KE,1021452,CLOSED,SCREENING,1000180.0
1196,1021463,"['Customer Service Representative', 'Business Development/Sales Specialist', 'Business Development Manager']",0.238374724984169,"{'data': {'extra': None, 'state': None, 'country': 'eg'}, 'most_recent_title': 'Certified Android Developer, Android Development, Graduated'}",REJECT_20_TO_50,eg,1021463,CLOSED,SCREENING,1000169.0
1197,1017147,"['Community Development Officer', 'Field Operations Manager', 'County Coordinator - Field Operations', 'Senior Associate, Secretariat and Government Relations', 'Senior Associate- Partnerships, Policy and Government Relations', 'Partnerships Lead']",0.590509176254272,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Accounts Assistant'}",ACCEPT_70_TO_100,KE,1017147,ACTIVE,INTERVIEWING,1000118.0
1198,1019905,"['Junior Director', 'Front Office Administrator and Customer Care Representative ', 'Program Planning and Logistics Intern ', 'Program Administrator', 'Faculty Manager', 'Operations and Business Development Executive']",0.447006821632385,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Administrative Assistant'}",REJECT_20_TO_50,KE,1019905,CLOSED,SCREENING,1000118.0
1199,1021426,"['Managing Director', 'Corporate Sales Manager', 'General Manager Sales Marketing', 'Branch Manager Gauteng']",0.388624757528305,"{'data': {'extra': None, 'state': 'Telangana', 'country': 'IN'}, 'most_recent_title': 'Assistant Manager'}",REJECT_50_TO_70,IN,1021426,CLOSED,SCREENING,1000187.0
1200,1021427,"['Accounts Intern', 'Finance attachee', 'Accounts Clerk', 'Accounts Receivable Clerk', 'Junior Accountant']",0.456901371479034,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Campus Ambassador'}",ACCEPT_70_TO_100,KE,1021427,CLOSED,SCREENING,1000189.0
1201,1021434,"['Real Estate Specialist', 'Sales Manager', 'Sales Team Leader', 'Business and Personal Mentor', 'Channel Marketer - Business Insurance', 'Sales Team Manager', 'Managing Partner and Operations Manager And Business Development Manager', 'Commercial Dealer Insurance Specialist']",0.30193817615509,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': 'Deputy Finance Coordinator'}",REJECT_20_TO_50,NG,1021434,ACTIVE,CONTACTED,1000187.0
1202,1015850,"['Call Center Representative', 'Business Development Specialist', 'Telesales Account Manager', 'Escalations Lead', 'Operations Recruiter', 'Recruitment Specialist', 'Recruiter', 'Operations Recruiter', 'Senior Global Field Operations Recruiter']",0.546643614768981,"{'data': {'extra': None, 'state': None, 'country': 'ZW'}, 'most_recent_title': 'Intern User Experience Designer and Developer'}",REJECT_20_TO_50,ZW,1015850,ACTIVE,STARTED,1000159.0
1203,1021454,"['Fx/Futures/Options/Stocks/Cryptocurrency Trading Tutor and Mentor', 'Regional Sales Consultant', 'Professional Trader', 'Affiliate Marketing Specialist', 'Forex Trainer']",0.171219289302825,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'On Air Personality'}",REJECT_BOTTOM_20,NG,1021454,CLOSED,SCREENING,1000169.0
1204,1021455,"['Transaction Services Specialist', 'Managing Director/Head, Digital Marketing', 'Investment Manager', 'Digital Marketing/Business Development Manager', 'Digital Marketing/Business Development Manager']",0.32893419265747,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'DÃ Veloppeur Java and Java Ee'}",ACCEPT_70_TO_100,US,1021455,CLOSED,SCREENING,1000169.0
