id,status,application_stage,job_id
2649,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_LATER_ROUNDS,119
1003838,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,1124
36746,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,857
1018411,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000163
424,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_INTERVIEWING,40
50852,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1006
1004499,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000051
43778,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,912
1006434,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000079
8137,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,523
57430,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1074
42362,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,947
1018177,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000163
41525,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,929
1009812,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,1000079
11577,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,597
1021124,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000180
35696,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,860
32202,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,811
51547,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,817
1003389,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,1000034
41562,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,922
1019964,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000182
58226,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,882
46627,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,933
8657,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,136
17319,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,664
33056,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,777
1009189,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000102
1007158,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000079
1524,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,97
1004281,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000040
20778,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,699
13090,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,616
1018179,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,1000163
52367,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,969
1006483,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000063
48140,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,978
6549,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,479
10179,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,548
17455,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,653
12382,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,612
26298,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,669
1003976,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000039
37230,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_INTERVIEWING,860
57831,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1050
34545,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_INTERVIEWING,781
45012,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,966
22279,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,708
1002978,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000040
36631,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,863
6577,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,124
28180,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,775
37527,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,881
51057,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1017
44330,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,893
36877,ADMIN_APPLICATION_STATUS_SUCCESS,NEXT_APPLICATION_STAGE_PROBATION_PASSED,833
61708,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1094
52922,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1033
53174,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,1034
22013,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,712
1017666,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000138
49157,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,903
8175,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,502
4691,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_LATER_ROUNDS,168
1017189,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,976
1020154,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000182
26858,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,758
37842,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,894
5336,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,128
1012888,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000135
39544,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,881
21801,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,698
19331,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,688
12725,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_INTERVIEWING,612
24087,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,728
6070,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_LATER_ROUNDS,136
1008065,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,844
27264,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,751
1009816,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000095
36779,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,857
1003681,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000039
55622,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1052
36032,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_INTERVIEWING,861
44516,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,799
48788,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,972
23772,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_INTERVIEWING,728
37453,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,863
51379,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,929
1444,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,38
39292,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,587
1017589,ADMIN_APPLICATION_STATUS_PAUSED,NEXT_APPLICATION_STAGE_SCREENING,1000167
23052,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,721
19965,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,690
1015226,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000136
40526,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,923
25272,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,744
48707,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,798
23084,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,718
1008798,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000075
51508,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,740
1001373,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,1087
50949,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,844
22680,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,577
61847,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1087
3743,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,72
907,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,64
1018857,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000169
19754,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,670
43511,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,950
22702,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,694
1022758,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_CONTACTED,1000193
60763,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,930
1017677,ADMIN_APPLICATION_STATUS_PAUSED,NEXT_APPLICATION_STAGE_SCREENING,1000167
20655,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,694
31847,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,824
16823,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,664
250,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,35
6471,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,106
61575,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,1014
13256,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,616
22578,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,561
1983,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,74
31048,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,816
25851,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,701
1020709,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000182
43234,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,950
40393,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,922
13107,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,568
1008563,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000086
61529,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1116
63258,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1126
1014578,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000124
29180,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,788
55185,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,903
17863,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,508
58656,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,976
1019149,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000156
52224,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1022
47016,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,799
45993,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,974
23662,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,729
6421,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,483
34381,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,833
13708,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,581
10568,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,563
1005837,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1133
38345,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,882
46567,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,976
44473,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,965
1011519,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000123
1012563,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000127
13668,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,612
42074,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,937
11153,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,589
40943,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,794
33777,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,837
62530,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1067
59759,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1061
1005971,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000063
1004966,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,1000061
605,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,60
53504,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1052
302,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,48
18308,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,544
49037,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,992
8500,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,103
16619,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,649
42639,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,877
19816,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,589
55901,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1044
54638,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1047
20863,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,700
38172,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_INTERVIEWING,912
1004997,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000061
11799,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,602
1006989,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,844
32345,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,812
1006417,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000076
4992,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,185
1019676,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000182
1003555,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000039
1014293,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,1000076
41063,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,877
51655,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1024
1022115,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,1000180
54894,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_INTERVIEWING,1058
59730,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1061
54186,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,1058
48235,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1003
44434,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,965
10765,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,587
1012601,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000125
17575,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,557
52772,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,973
59297,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1096
37887,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,854
7929,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,505
7221,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,507
54088,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,1056
8926,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,530
1008042,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000086
1002207,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,1000021
53435,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1052
1015431,ADMIN_APPLICATION_STATUS_PAUSED,NEXT_APPLICATION_STAGE_CONTACTED,1000130
1000686,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000006
1000952,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1131
60541,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,880
32286,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,656
30740,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,796
1015713,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000156
30089,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,801
1000099,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,
27709,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,479
16497,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,651
1002733,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000035
24957,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,738
1060,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,26
1019039,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000169
21114,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,700
1005525,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1040
53275,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,982
8946,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,503
39030,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,914
4728,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,169
24991,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,649
7893,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,505
28184,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,737
62456,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1032
15978,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,540
1012873,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,1000118
58175,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,1028
22498,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,669
1014800,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000139
41600,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,930
30552,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,797
1020315,ADMIN_APPLICATION_STATUS_ACTIVE,NEXT_APPLICATION_STAGE_SHORTLISTED,1000095
45506,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,959
19359,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,684
22719,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,708
31160,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,805
47114,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,944
1005360,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1011
39644,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,914
7600,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,138
14252,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,581
21040,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,701
1015523,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000156
40563,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,907
1020300,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,1000182
1021098,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1000169
63045,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1123
18689,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,581
22312,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,712
356,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SHORTLISTED,43
53091,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,1032
434,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_LATER_ROUNDS,26
1000164,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_CONTACTED,1121
22257,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,712
1018246,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000169
1020321,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_SCREENING,1000182
46057,ADMIN_APPLICATION_STATUS_CLOSED,NEXT_APPLICATION_STAGE_REFERRED,939
